user_id,show_id,created_at,rating
0011b125-d746-4af7-88dc-6dc0d291e629,86034,1567610704,0
0011b125-d746-4af7-88dc-6dc0d291e629,1403,1567610713,0
65d6b750-5866-4e14-a61a-f8c95362b108,91725,1568323487,0
4b38237f-c17e-48c0-a0c3-50001ecedd00,79788,1574852666,0
4b38237f-c17e-48c0-a0c3-50001ecedd00,80752,1574852667,0
4b38237f-c17e-48c0-a0c3-50001ecedd00,1399,1574852670,0
4b38237f-c17e-48c0-a0c3-50001ecedd00,90027,1574852673,0
4b38237f-c17e-48c0-a0c3-50001ecedd00,60573,1574852674,0
4b38237f-c17e-48c0-a0c3-50001ecedd00,71446,1574854204,0
4b38237f-c17e-48c0-a0c3-50001ecedd00,83981,1574854211,0
4b38237f-c17e-48c0-a0c3-50001ecedd00,87917,1574854221,0
4b38237f-c17e-48c0-a0c3-50001ecedd00,62017,1574854235,0
4b38237f-c17e-48c0-a0c3-50001ecedd00,79086,1574854237,0
4b38237f-c17e-48c0-a0c3-50001ecedd00,87108,1574854248,0
4b38237f-c17e-48c0-a0c3-50001ecedd00,90282,1574854250,0
4b38237f-c17e-48c0-a0c3-50001ecedd00,66732,1574854251,0
4b38237f-c17e-48c0-a0c3-50001ecedd00,65494,1574854255,0
4b38237f-c17e-48c0-a0c3-50001ecedd00,1396,1574854262,0
4b38237f-c17e-48c0-a0c3-50001ecedd00,1418,1574854264,0
4b38237f-c17e-48c0-a0c3-50001ecedd00,71728,1574854265,0
4b38237f-c17e-48c0-a0c3-50001ecedd00,1668,1574854279,0
4b38237f-c17e-48c0-a0c3-50001ecedd00,42009,1574854291,0
4b38237f-c17e-48c0-a0c3-50001ecedd00,88055,1574854303,0
4b38237f-c17e-48c0-a0c3-50001ecedd00,35338,1574854314,0
4b38237f-c17e-48c0-a0c3-50001ecedd00,63247,1574854322,0
4b38237f-c17e-48c0-a0c3-50001ecedd00,19885,1574854331,0
4b38237f-c17e-48c0-a0c3-50001ecedd00,92408,1574854358,0
840bf8ec-b615-4f89-83a5-83a26049949c,80968,1581940054,0
840bf8ec-b615-4f89-83a5-83a26049949c,84661,1581940055,0
840bf8ec-b615-4f89-83a5-83a26049949c,86423,1581940058,0
840bf8ec-b615-4f89-83a5-83a26049949c,1399,1581940059,0
840bf8ec-b615-4f89-83a5-83a26049949c,85949,1581940060,0
840bf8ec-b615-4f89-83a5-83a26049949c,82856,1581940063,0
840bf8ec-b615-4f89-83a5-83a26049949c,71446,1581940078,0
840bf8ec-b615-4f89-83a5-83a26049949c,1668,1581940080,0
840bf8ec-b615-4f89-83a5-83a26049949c,87108,1581940085,0
840bf8ec-b615-4f89-83a5-83a26049949c,1418,1581940089,0
840bf8ec-b615-4f89-83a5-83a26049949c,66732,1581940092,0
840bf8ec-b615-4f89-83a5-83a26049949c,71728,1581940103,0
840bf8ec-b615-4f89-83a5-83a26049949c,94951,1581940105,0
840bf8ec-b615-4f89-83a5-83a26049949c,1396,1581940107,0
840bf8ec-b615-4f89-83a5-83a26049949c,63247,1581940113,0
840bf8ec-b615-4f89-83a5-83a26049949c,96213,1581940122,0
840bf8ec-b615-4f89-83a5-83a26049949c,1421,1581940124,0
840bf8ec-b615-4f89-83a5-83a26049949c,19885,1581940127,0
840bf8ec-b615-4f89-83a5-83a26049949c,42009,1581940133,0
840bf8ec-b615-4f89-83a5-83a26049949c,79788,1581940135,0
840bf8ec-b615-4f89-83a5-83a26049949c,46648,1581940143,0
840bf8ec-b615-4f89-83a5-83a26049949c,78191,1581940147,0
840bf8ec-b615-4f89-83a5-83a26049949c,4613,1581940150,0
840bf8ec-b615-4f89-83a5-83a26049949c,63351,1581940158,0
840bf8ec-b615-4f89-83a5-83a26049949c,4607,1581940165,0
840bf8ec-b615-4f89-83a5-83a26049949c,90282,1581940171,0
840bf8ec-b615-4f89-83a5-83a26049949c,33907,1581940172,0
840bf8ec-b615-4f89-83a5-83a26049949c,1425,1581940173,0
840bf8ec-b615-4f89-83a5-83a26049949c,60573,1581940190,0
840bf8ec-b615-4f89-83a5-83a26049949c,72844,1581940197,0
840bf8ec-b615-4f89-83a5-83a26049949c,1100,1581940203,0
840bf8ec-b615-4f89-83a5-83a26049949c,37680,1581940218,0
840bf8ec-b615-4f89-83a5-83a26049949c,65494,1581940222,0
840bf8ec-b615-4f89-83a5-83a26049949c,67744,1581940245,0
840bf8ec-b615-4f89-83a5-83a26049949c,46533,1581940250,0
840bf8ec-b615-4f89-83a5-83a26049949c,87917,1581940289,0
840bf8ec-b615-4f89-83a5-83a26049949c,5920,1581940319,0
840bf8ec-b615-4f89-83a5-83a26049949c,1419,1581940329,0
